ID,Name,Category,Price
4685,Item4685,Electronics,144.15
4686,Item4686,Home,241.07
4687,Item4687,Electronics,348.88
4688,Item4688,Clothing,367.77
4689,Item4689,Home,222.89
4690,Item4690,Sports,15.07
4691,Item4691,Sports,279.92
4692,Item4692,Clothing,242.11
4693,Item4693,Sports,76.38
4694,Item4694,Sports,272.61
4695,Item4695,Sports,402.55
4696,Item4696,Clothing,283.49
4697,Item4697,Home,120.79
4698,Item4698,Home,105.53
4699,Item4699,Home,131.37
4700,Item4700,Clothing,61.72
4701,Item4701,Clothing,416.32
4702,Item4702,Home,86.74
4703,Item4703,Books,446.78
4704,Item4704,Home,400.29
4705,Item4705,Home,404.31
4706,Item4706,Books,455.2
4707,Item4707,Books,212.14
4708,Item4708,Home,151.31
4709,Item4709,Electronics,258.13
4710,Item4710,Electronics,246.32
4711,Item4711,Clothing,337.72
4712,Item4712,Electronics,75.39
4713,Item4713,Sports,462.56
4714,Item4714,Clothing,205.28
4715,Item4715,Clothing,262.6
4716,Item4716,Sports,362.83
4717,Item4717,Electronics,93.8
4718,Item4718,Home,207.57
4719,Item4719,Home,52.56
4720,Item4720,Electronics,67.53
4721,Item4721,Books,124.79
4722,Item4722,Electronics,94.13
4723,Item4723,Electronics,464.65
4724,Item4724,Clothing,451.51
4725,Item4725,Books,384.05
4726,Item4726,Home,384.83
4727,Item4727,Sports,461.17
4728,Item4728,Clothing,138.95
4729,Item4729,Books,132.09
4730,Item4730,Home,423.91
4731,Item4731,Books,411.96
4732,Item4732,Sports,194.18
4733,Item4733,Books,455.46
4734,Item4734,Clothing,434.27
4735,Item4735,Clothing,160.13
4736,Item4736,Clothing,298.15
4737,Item4737,Home,36.61
4738,Item4738,Books,319.08
4739,Item4739,Electronics,406.07
4740,Item4740,Clothing,245.27
4741,Item4741,Electronics,27.56
4742,Item4742,Home,247.27
4743,Item4743,Electronics,374.92
4744,Item4744,Sports,306.18
4745,Item4745,Sports,222.19
4746,Item4746,Books,366.89
4747,Item4747,Home,219.92
4748,Item4748,Clothing,384.7
4749,Item4749,Electronics,476.75
4750,Item4750,Home,175.08
4751,Item4751,Sports,92.04
4752,Item4752,Clothing,96.27
4753,Item4753,Sports,471.88
4754,Item4754,Sports,79.13
4755,Item4755,Electronics,269.59
4756,Item4756,Sports,367.96
4757,Item4757,Electronics,375.3
4758,Item4758,Sports,240.41
4759,Item4759,Electronics,186.82
4760,Item4760,Clothing,99.53
4761,Item4761,Sports,193.71
4762,Item4762,Sports,302.3
4763,Item4763,Sports,17.31
4764,Item4764,Books,177.05
4765,Item4765,Clothing,50.06
4766,Item4766,Clothing,494.7
4767,Item4767,Clothing,392.55
4768,Item4768,Clothing,259.46
4769,Item4769,Books,153.3
4770,Item4770,Electronics,47.24
4771,Item4771,Sports,370.56
4772,Item4772,Clothing,383.76
4773,Item4773,Home,420.18
4774,Item4774,Home,449.51
4775,Item4775,Electronics,356.12
4776,Item4776,Sports,358.93
4777,Item4777,Sports,168.24
4778,Item4778,Sports,184.76
4779,Item4779,Home,438.13
4780,Item4780,Clothing,294.13
4781,Item4781,Home,237.96
4782,Item4782,Electronics,46.66
4783,Item4783,Books,488.02
4784,Item4784,Books,396.16
4785,Item4785,Sports,344.87
4786,Item4786,Sports,315.17
4787,Item4787,Books,141.73
4788,Item4788,Home,161.03
4789,Item4789,Books,117.34
4790,Item4790,Books,109.82
4791,Item4791,Electronics,171.46
4792,Item4792,Home,161.31
4793,Item4793,Sports,404.25
4794,Item4794,Home,89.44
4795,Item4795,Home,332.9
4796,Item4796,Books,428.26
4797,Item4797,Sports,414.96
4798,Item4798,Books,459.5
4799,Item4799,Home,231.92
4800,Item4800,Electronics,338.84
4801,Item4801,Clothing,434.4
4802,Item4802,Electronics,492.23
4803,Item4803,Home,137.03
4804,Item4804,Electronics,128.18
4805,Item4805,Electronics,279.5
4806,Item4806,Home,364.38
4807,Item4807,Home,27.44
4808,Item4808,Electronics,270.49
4809,Item4809,Books,241.82
4810,Item4810,Sports,456.83
4811,Item4811,Home,369.62
4812,Item4812,Clothing,431.23
4813,Item4813,Sports,93.92
4814,Item4814,Electronics,312.91
4815,Item4815,Electronics,490.42
4816,Item4816,Clothing,470.78
4817,Item4817,Books,313.07
4818,Item4818,Electronics,230.64
4819,Item4819,Electronics,484.69
4820,Item4820,Books,370.23
4821,Item4821,Books,165.76
4822,Item4822,Clothing,447.69
4823,Item4823,Books,251.19
4824,Item4824,Books,364.69
4825,Item4825,Home,213.24
4826,Item4826,Electronics,244.52
4827,Item4827,Home,276.98
4828,Item4828,Books,121.65
4829,Item4829,Sports,133.68
4830,Item4830,Electronics,182.2
4831,Item4831,Sports,127.15
4832,Item4832,Sports,115.37
4833,Item4833,Sports,114.68
4834,Item4834,Clothing,127.84
4835,Item4835,Clothing,191.75
4836,Item4836,Clothing,365.14
4837,Item4837,Home,175.08
4838,Item4838,Clothing,78.19
4839,Item4839,Books,277.38
4840,Item4840,Clothing,33.73
4841,Item4841,Sports,488.44
4842,Item4842,Sports,50.29
4843,Item4843,Home,427.5
4844,Item4844,Sports,155.59
4845,Item4845,Clothing,88.55
4846,Item4846,Electronics,223.2
4847,Item4847,Clothing,133.51
4848,Item4848,Clothing,107.33
4849,Item4849,Home,212.94
4850,Item4850,Sports,111.27
4851,Item4851,Sports,265.61
4852,Item4852,Electronics,168.35
4853,Item4853,Books,240.94
4854,Item4854,Electronics,385.06
4855,Item4855,Books,455.9
4856,Item4856,Books,69.6
4857,Item4857,Clothing,441.45
4858,Item4858,Electronics,346.52
4859,Item4859,Clothing,71.0
4860,Item4860,Home,383.67
4861,Item4861,Sports,131.61
4862,Item4862,Electronics,39.87
4863,Item4863,Books,310.39
4864,Item4864,Home,73.12
4865,Item4865,Clothing,327.69
4866,Item4866,Electronics,374.75
4867,Item4867,Home,463.05
4868,Item4868,Clothing,130.12
4869,Item4869,Books,132.96
4870,Item4870,Clothing,14.44
4871,Item4871,Sports,102.2
4872,Item4872,Electronics,216.22
4873,Item4873,Home,182.59
4874,Item4874,Electronics,325.68
4875,Item4875,Clothing,103.74
4876,Item4876,Sports,64.45
4877,Item4877,Sports,192.31
4878,Item4878,Electronics,470.38
4879,Item4879,Electronics,161.97
4880,Item4880,Sports,107.62
4881,Item4881,Electronics,433.51
4882,Item4882,Home,450.64
4883,Item4883,Sports,109.78
4884,Item4884,Home,497.2
4885,Item4885,Clothing,146.67
4886,Item4886,Books,165.96
4887,Item4887,Books,421.49
4888,Item4888,Electronics,280.15
4889,Item4889,Clothing,114.25
4890,Item4890,Sports,79.12
4891,Item4891,Electronics,299.51
4892,Item4892,Home,88.52
4893,Item4893,Sports,366.95
4894,Item4894,Sports,412.84
4895,Item4895,Electronics,442.31
4896,Item4896,Electronics,139.78
4897,Item4897,Books,264.31
4898,Item4898,Books,213.74
4899,Item4899,Home,421.26
4900,Item4900,Sports,233.07
4901,Item4901,Books,140.41
4902,Item4902,Books,141.69
4903,Item4903,Sports,233.64
4904,Item4904,Sports,412.2
4905,Item4905,Sports,296.95
4906,Item4906,Clothing,394.43
4907,Item4907,Home,100.6
4908,Item4908,Electronics,144.56
4909,Item4909,Electronics,231.23
4910,Item4910,Electronics,99.83
4911,Item4911,Home,454.66
4912,Item4912,Home,433.01
4913,Item4913,Electronics,370.04
4914,Item4914,Books,246.8
4915,Item4915,Books,158.27
4916,Item4916,Clothing,47.83
4917,Item4917,Clothing,115.67
4918,Item4918,Books,337.54
4919,Item4919,Books,89.6
4920,Item4920,Electronics,280.95
4921,Item4921,Sports,310.39
4922,Item4922,Electronics,335.53
4923,Item4923,Sports,150.95
4924,Item4924,Clothing,434.27
4925,Item4925,Clothing,128.99
4926,Item4926,Clothing,363.45
4927,Item4927,Electronics,274.19
4928,Item4928,Clothing,142.54
4929,Item4929,Sports,186.09
4930,Item4930,Sports,164.28
4931,Item4931,Home,105.32
4932,Item4932,Books,83.91
4933,Item4933,Clothing,47.12
4934,Item4934,Electronics,326.8
4935,Item4935,Clothing,211.51
4936,Item4936,Clothing,306.86
4937,Item4937,Sports,413.48
4938,Item4938,Sports,275.06
4939,Item4939,Clothing,42.18
4940,Item4940,Books,285.22
4941,Item4941,Clothing,30.96
4942,Item4942,Books,435.44
4943,Item4943,Sports,248.63
4944,Item4944,Books,11.44
4945,Item4945,Clothing,177.01
4946,Item4946,Clothing,426.1
4947,Item4947,Books,458.67
4948,Item4948,Books,405.26
4949,Item4949,Electronics,313.73
4950,Item4950,Sports,487.05
4951,Item4951,Books,419.09
4952,Item4952,Home,340.14
4953,Item4953,Home,304.65
4954,Item4954,Clothing,199.3
4955,Item4955,Electronics,28.04
4956,Item4956,Books,45.14
4957,Item4957,Clothing,274.88
4958,Item4958,Clothing,189.29
4959,Item4959,Clothing,452.86
4960,Item4960,Clothing,316.57
4961,Item4961,Sports,370.81
4962,Item4962,Electronics,76.91
4963,Item4963,Sports,111.72
4964,Item4964,Books,466.55
4965,Item4965,Books,442.74
4966,Item4966,Sports,62.93
4967,Item4967,Sports,217.03
4968,Item4968,Clothing,470.16
4969,Item4969,Electronics,64.79
4970,Item4970,Electronics,131.68
4971,Item4971,Books,343.32
4972,Item4972,Clothing,439.54
4973,Item4973,Home,334.87
4974,Item4974,Home,21.59
4975,Item4975,Books,120.92
4976,Item4976,Electronics,11.74
4977,Item4977,Sports,372.54
4978,Item4978,Electronics,44.82
4979,Item4979,Sports,370.61
4980,Item4980,Home,362.26
4981,Item4981,Books,111.46
4982,Item4982,Clothing,435.84
4983,Item4983,Books,384.64
4984,Item4984,Books,237.02
4985,Item4985,Home,104.69
4986,Item4986,Sports,37.55
4987,Item4987,Books,425.13
4988,Item4988,Sports,45.75
4989,Item4989,Electronics,489.22
4990,Item4990,Sports,163.39
4991,Item4991,Books,268.53
4992,Item4992,Books,379.44
4993,Item4993,Electronics,140.04
4994,Item4994,Home,43.38
4995,Item4995,Books,451.24
4996,Item4996,Sports,121.18
4997,Item4997,Books,220.73
4998,Item4998,Home,186.01
4999,Item4999,Home,32.19
5000,Item5000,Sports,459.01
5001,Item5001,Clothing,456.89
5002,Item5002,Clothing,280.97
5003,Item5003,Home,271.47
5004,Item5004,Clothing,159.61
5005,Item5005,Clothing,59.4
5006,Item5006,Books,255.32
5007,Item5007,Clothing,240.34
5008,Item5008,Home,49.12
5009,Item5009,Home,100.68
5010,Item5010,Electronics,348.83
5011,Item5011,Sports,187.36
5012,Item5012,Books,143.76
5013,Item5013,Sports,362.44
5014,Item5014,Sports,24.07
5015,Item5015,Sports,20.52
5016,Item5016,Clothing,202.63
5017,Item5017,Sports,439.65
5018,Item5018,Home,120.1
5019,Item5019,Clothing,112.03
5020,Item5020,Clothing,375.7
5021,Item5021,Home,61.24
5022,Item5022,Books,422.89
5023,Item5023,Clothing,120.91
5024,Item5024,Clothing,198.17
5025,Item5025,Books,97.57
5026,Item5026,Books,308.72
5027,Item5027,Books,477.21
5028,Item5028,Sports,109.41
5029,Item5029,Clothing,225.25
5030,Item5030,Electronics,187.48
5031,Item5031,Books,395.78
5032,Item5032,Electronics,391.64
5033,Item5033,Sports,50.44
5034,Item5034,Books,116.95
5035,Item5035,Sports,73.86
5036,Item5036,Sports,276.42
5037,Item5037,Sports,135.8
5038,Item5038,Sports,230.93
5039,Item5039,Sports,243.02
5040,Item5040,Clothing,90.59
5041,Item5041,Home,208.83
5042,Item5042,Home,302.58
5043,Item5043,Home,242.29
5044,Item5044,Sports,247.18
5045,Item5045,Home,294.71
5046,Item5046,Electronics,356.22
5047,Item5047,Clothing,30.8
5048,Item5048,Home,85.29
5049,Item5049,Sports,77.17
5050,Item5050,Sports,483.92
5051,Item5051,Books,440.87
5052,Item5052,Books,93.04
5053,Item5053,Sports,34.57
5054,Item5054,Clothing,77.11
5055,Item5055,Sports,246.49
5056,Item5056,Electronics,18.24
5057,Item5057,Sports,377.41
5058,Item5058,Books,170.29
5059,Item5059,Electronics,460.9
5060,Item5060,Books,497.71
5061,Item5061,Sports,479.71
5062,Item5062,Home,321.66
5063,Item5063,Books,330.9
5064,Item5064,Home,405.04
5065,Item5065,Sports,342.23
5066,Item5066,Books,311.27
5067,Item5067,Sports,428.71
5068,Item5068,Electronics,375.68
5069,Item5069,Electronics,473.59
5070,Item5070,Books,55.21
5071,Item5071,Clothing,465.45
5072,Item5072,Home,201.96
5073,Item5073,Clothing,148.58
5074,Item5074,Sports,337.09
5075,Item5075,Home,310.55
5076,Item5076,Books,328.75
5077,Item5077,Clothing,427.22
5078,Item5078,Sports,186.62
5079,Item5079,Sports,276.17
5080,Item5080,Sports,46.53
5081,Item5081,Home,346.15
5082,Item5082,Electronics,466.24
5083,Item5083,Home,487.5
5084,Item5084,Home,407.16
5085,Item5085,Electronics,25.15
5086,Item5086,Sports,434.53
5087,Item5087,Books,306.22
5088,Item5088,Sports,451.17
5089,Item5089,Books,103.57
5090,Item5090,Home,475.95
5091,Item5091,Sports,381.15
5092,Item5092,Home,69.45
5093,Item5093,Sports,156.53
5094,Item5094,Home,243.85
5095,Item5095,Home,345.13
5096,Item5096,Sports,63.68
5097,Item5097,Books,72.57
5098,Item5098,Electronics,447.84
5099,Item5099,Home,292.8
5100,Item5100,Sports,53.36
5101,Item5101,Clothing,242.83
5102,Item5102,Electronics,273.16
5103,Item5103,Electronics,411.88
5104,Item5104,Electronics,90.13
5105,Item5105,Clothing,146.79
5106,Item5106,Books,10.83
5107,Item5107,Clothing,192.67
5108,Item5108,Electronics,487.95
5109,Item5109,Electronics,339.19
5110,Item5110,Sports,204.26
5111,Item5111,Electronics,40.68
5112,Item5112,Clothing,333.28
5113,Item5113,Clothing,84.43
5114,Item5114,Sports,340.12
5115,Item5115,Sports,223.06
5116,Item5116,Home,287.5
5117,Item5117,Home,155.57
5118,Item5118,Clothing,291.64
5119,Item5119,Electronics,407.59
5120,Item5120,Clothing,142.29
5121,Item5121,Sports,326.82
5122,Item5122,Electronics,351.83
5123,Item5123,Clothing,92.28
5124,Item5124,Home,120.25
5125,Item5125,Books,377.37
5126,Item5126,Electronics,256.09
5127,Item5127,Sports,12.23
5128,Item5128,Home,326.19
5129,Item5129,Home,32.12
5130,Item5130,Electronics,338.21
5131,Item5131,Home,355.15
5132,Item5132,Home,405.28
5133,Item5133,Books,287.7
5134,Item5134,Clothing,289.26
5135,Item5135,Electronics,430.26
5136,Item5136,Books,378.32
5137,Item5137,Sports,240.35
5138,Item5138,Sports,195.2
5139,Item5139,Books,105.37
5140,Item5140,Sports,290.51
5141,Item5141,Clothing,50.18
5142,Item5142,Electronics,269.89
5143,Item5143,Sports,230.89
5144,Item5144,Clothing,76.11
5145,Item5145,Electronics,119.25
5146,Item5146,Sports,175.68
5147,Item5147,Books,326.89
5148,Item5148,Sports,102.65
5149,Item5149,Sports,337.41
5150,Item5150,Clothing,199.23
5151,Item5151,Clothing,334.19
5152,Item5152,Books,275.09
5153,Item5153,Sports,184.59
5154,Item5154,Electronics,103.72
5155,Item5155,Electronics,358.36
5156,Item5156,Clothing,284.06
5157,Item5157,Books,320.71
5158,Item5158,Home,224.89
5159,Item5159,Home,18.8
5160,Item5160,Electronics,341.07
5161,Item5161,Clothing,291.75
5162,Item5162,Clothing,36.47
5163,Item5163,Home,496.55
5164,Item5164,Home,109.55
5165,Item5165,Sports,250.26
5166,Item5166,Sports,133.28
5167,Item5167,Home,471.46
5168,Item5168,Electronics,34.53
5169,Item5169,Books,28.43
5170,Item5170,Books,139.56
5171,Item5171,Home,14.12
5172,Item5172,Clothing,180.62
5173,Item5173,Books,402.74
5174,Item5174,Clothing,421.86
5175,Item5175,Home,137.12
5176,Item5176,Books,496.76
5177,Item5177,Electronics,346.19
5178,Item5178,Home,443.12
5179,Item5179,Electronics,35.09
5180,Item5180,Home,468.91
5181,Item5181,Clothing,86.93
5182,Item5182,Books,462.12
5183,Item5183,Clothing,273.89
5184,Item5184,Books,74.29
5185,Item5185,Sports,281.22
5186,Item5186,Sports,358.42
5187,Item5187,Sports,401.94
5188,Item5188,Home,150.32
5189,Item5189,Sports,297.36
5190,Item5190,Books,92.59
5191,Item5191,Books,12.69
5192,Item5192,Home,182.24
5193,Item5193,Electronics,270.8
5194,Item5194,Clothing,267.06
5195,Item5195,Books,321.64
5196,Item5196,Sports,295.36
5197,Item5197,Clothing,368.82
5198,Item5198,Sports,269.45
5199,Item5199,Books,80.76
5200,Item5200,Books,374.16
5201,Item5201,Home,463.66
5202,Item5202,Home,212.88
5203,Item5203,Electronics,435.75
5204,Item5204,Sports,265.98
5205,Item5205,Clothing,45.2
5206,Item5206,Home,159.57
5207,Item5207,Home,400.08
5208,Item5208,Books,342.68
5209,Item5209,Electronics,41.42
5210,Item5210,Sports,336.64
5211,Item5211,Sports,126.54
5212,Item5212,Clothing,279.6
5213,Item5213,Sports,425.66
5214,Item5214,Clothing,406.28
5215,Item5215,Sports,399.35
5216,Item5216,Clothing,456.0
5217,Item5217,Clothing,487.58
5218,Item5218,Home,290.41
5219,Item5219,Home,343.88
5220,Item5220,Home,100.16
5221,Item5221,Sports,147.64
5222,Item5222,Books,118.47
5223,Item5223,Electronics,32.23
5224,Item5224,Home,342.1
5225,Item5225,Clothing,159.25
5226,Item5226,Books,420.73
5227,Item5227,Clothing,16.55
5228,Item5228,Clothing,208.37
5229,Item5229,Electronics,383.49
5230,Item5230,Sports,256.86
5231,Item5231,Electronics,217.61
5232,Item5232,Electronics,83.06
5233,Item5233,Books,205.52
5234,Item5234,Books,84.8
5235,Item5235,Electronics,400.08
5236,Item5236,Electronics,235.09
5237,Item5237,Home,76.4
5238,Item5238,Books,259.75
5239,Item5239,Books,108.07
5240,Item5240,Books,300.74
5241,Item5241,Clothing,437.53
5242,Item5242,Clothing,343.55
5243,Item5243,Sports,434.45
5244,Item5244,Electronics,455.8
5245,Item5245,Clothing,56.11
5246,Item5246,Books,68.2
5247,Item5247,Home,346.74
5248,Item5248,Home,48.3
5249,Item5249,Clothing,486.55
5250,Item5250,Sports,268.94
5251,Item5251,Books,154.53
5252,Item5252,Electronics,320.57
5253,Item5253,Clothing,390.38
5254,Item5254,Home,345.02
5255,Item5255,Home,139.66
5256,Item5256,Home,149.92
5257,Item5257,Sports,240.68
5258,Item5258,Electronics,259.7
5259,Item5259,Sports,426.73
5260,Item5260,Clothing,10.72
5261,Item5261,Electronics,124.12
5262,Item5262,Sports,274.62
5263,Item5263,Sports,109.67
5264,Item5264,Sports,492.51
5265,Item5265,Books,377.48
5266,Item5266,Home,355.01
5267,Item5267,Electronics,116.54
5268,Item5268,Clothing,313.69
5269,Item5269,Home,161.06
5270,Item5270,Sports,448.66
5271,Item5271,Home,324.15
5272,Item5272,Clothing,28.63
5273,Item5273,Electronics,424.91
5274,Item5274,Electronics,127.29
5275,Item5275,Sports,82.41
5276,Item5276,Sports,447.67
5277,Item5277,Books,152.3
5278,Item5278,Electronics,48.12
5279,Item5279,Home,396.91
5280,Item5280,Sports,80.64
5281,Item5281,Sports,287.35
5282,Item5282,Clothing,248.64
5283,Item5283,Sports,256.23
5284,Item5284,Sports,371.13
5285,Item5285,Books,102.21
5286,Item5286,Electronics,44.74
5287,Item5287,Books,127.95
5288,Item5288,Books,115.52
5289,Item5289,Electronics,461.29
5290,Item5290,Sports,152.23
5291,Item5291,Home,494.54
5292,Item5292,Clothing,61.59
5293,Item5293,Books,163.77
5294,Item5294,Books,287.21
5295,Item5295,Sports,204.43
5296,Item5296,Clothing,160.28
5297,Item5297,Sports,360.69
5298,Item5298,Home,455.26
5299,Item5299,Sports,349.29
5300,Item5300,Electronics,365.28
5301,Item5301,Sports,84.4
5302,Item5302,Books,375.73
5303,Item5303,Home,21.89
5304,Item5304,Home,230.72
5305,Item5305,Clothing,32.07
5306,Item5306,Electronics,234.08
5307,Item5307,Sports,166.65
5308,Item5308,Clothing,16.43
5309,Item5309,Books,422.35
5310,Item5310,Home,394.14
5311,Item5311,Clothing,338.99
5312,Item5312,Books,327.41
5313,Item5313,Sports,382.43
5314,Item5314,Sports,348.26
5315,Item5315,Clothing,181.86
5316,Item5316,Clothing,13.46
5317,Item5317,Sports,428.83
5318,Item5318,Clothing,77.07
5319,Item5319,Books,427.66
5320,Item5320,Electronics,354.05
5321,Item5321,Sports,149.84
5322,Item5322,Clothing,106.56
5323,Item5323,Electronics,45.38
5324,Item5324,Books,427.15
5325,Item5325,Sports,480.53
5326,Item5326,Sports,94.37
5327,Item5327,Books,119.11
5328,Item5328,Home,10.05
5329,Item5329,Clothing,414.93
5330,Item5330,Electronics,23.3
5331,Item5331,Home,78.64
5332,Item5332,Books,358.86
5333,Item5333,Electronics,324.44
5334,Item5334,Books,130.3
5335,Item5335,Home,353.62
5336,Item5336,Clothing,238.41
5337,Item5337,Home,351.83
5338,Item5338,Sports,45.53
5339,Item5339,Electronics,248.61
5340,Item5340,Books,161.13
5341,Item5341,Sports,159.87
5342,Item5342,Books,487.33
5343,Item5343,Books,277.43
5344,Item5344,Electronics,129.49
5345,Item5345,Home,306.88
5346,Item5346,Sports,447.6
5347,Item5347,Home,465.91
5348,Item5348,Books,226.1
5349,Item5349,Clothing,88.21
5350,Item5350,Books,98.8
5351,Item5351,Books,237.81
5352,Item5352,Books,57.35
5353,Item5353,Home,68.72
5354,Item5354,Sports,222.8
5355,Item5355,Clothing,10.84
5356,Item5356,Clothing,224.84
5357,Item5357,Books,50.76
5358,Item5358,Home,265.99
5359,Item5359,Clothing,365.37
5360,Item5360,Electronics,46.73
5361,Item5361,Home,125.22
5362,Item5362,Home,126.62
5363,Item5363,Clothing,427.13
5364,Item5364,Sports,24.13
5365,Item5365,Books,194.63
5366,Item5366,Books,459.61
5367,Item5367,Sports,52.33
5368,Item5368,Sports,436.63
5369,Item5369,Books,278.75
5370,Item5370,Books,96.22
5371,Item5371,Home,253.43
5372,Item5372,Clothing,100.84
5373,Item5373,Sports,318.28
5374,Item5374,Electronics,337.9
5375,Item5375,Clothing,128.72
5376,Item5376,Electronics,376.48
5377,Item5377,Sports,343.12
5378,Item5378,Sports,33.44
5379,Item5379,Sports,143.6
5380,Item5380,Sports,101.92
5381,Item5381,Home,473.6
5382,Item5382,Books,170.08
5383,Item5383,Home,12.54
5384,Item5384,Sports,179.99
5385,Item5385,Books,59.34
5386,Item5386,Home,288.15
5387,Item5387,Home,242.21
5388,Item5388,Clothing,28.46
5389,Item5389,Home,427.54
5390,Item5390,Home,472.22
5391,Item5391,Clothing,386.87
5392,Item5392,Electronics,23.12
5393,Item5393,Electronics,440.63
5394,Item5394,Home,486.23
5395,Item5395,Sports,383.39
5396,Item5396,Books,403.81
5397,Item5397,Home,310.84
5398,Item5398,Sports,166.64
5399,Item5399,Sports,378.54
5400,Item5400,Electronics,249.12
5401,Item5401,Books,236.68
5402,Item5402,Sports,472.81
5403,Item5403,Clothing,106.64
5404,Item5404,Electronics,400.04
5405,Item5405,Home,307.03
5406,Item5406,Electronics,243.14
5407,Item5407,Books,36.47
5408,Item5408,Clothing,344.93
5409,Item5409,Clothing,112.87
5410,Item5410,Clothing,306.83
5411,Item5411,Electronics,481.47
5412,Item5412,Home,193.0
5413,Item5413,Sports,250.36
5414,Item5414,Sports,273.05
5415,Item5415,Books,267.59
5416,Item5416,Home,361.99
5417,Item5417,Clothing,397.64
5418,Item5418,Electronics,97.73
5419,Item5419,Clothing,139.36
5420,Item5420,Books,397.0
5421,Item5421,Electronics,214.8
5422,Item5422,Clothing,136.17
5423,Item5423,Clothing,84.78
5424,Item5424,Clothing,435.1
5425,Item5425,Clothing,180.5
5426,Item5426,Electronics,313.71
5427,Item5427,Books,233.03
5428,Item5428,Electronics,268.36
5429,Item5429,Clothing,194.25
5430,Item5430,Sports,14.26
5431,Item5431,Home,47.03
5432,Item5432,Home,217.97
5433,Item5433,Sports,37.13
5434,Item5434,Home,208.45
5435,Item5435,Home,202.37
5436,Item5436,Electronics,127.61
5437,Item5437,Clothing,211.44
5438,Item5438,Sports,251.15
5439,Item5439,Books,361.09
5440,Item5440,Electronics,452.33
5441,Item5441,Electronics,295.09
5442,Item5442,Sports,482.93
5443,Item5443,Clothing,12.55
5444,Item5444,Clothing,85.08
5445,Item5445,Electronics,170.64
5446,Item5446,Clothing,456.01
5447,Item5447,Sports,379.84
5448,Item5448,Sports,447.28
5449,Item5449,Sports,287.56
5450,Item5450,Home,380.3
5451,Item5451,Electronics,212.97
5452,Item5452,Books,163.35
5453,Item5453,Sports,247.58
5454,Item5454,Electronics,163.82
5455,Item5455,Sports,417.01
5456,Item5456,Clothing,122.1
5457,Item5457,Electronics,430.62
5458,Item5458,Home,342.94
5459,Item5459,Clothing,265.76
5460,Item5460,Clothing,206.04
5461,Item5461,Sports,121.74
5462,Item5462,Books,330.88
5463,Item5463,Sports,90.06
5464,Item5464,Books,157.29
5465,Item5465,Electronics,296.15
5466,Item5466,Home,296.41
5467,Item5467,Books,94.12
5468,Item5468,Home,365.76
5469,Item5469,Home,162.14
5470,Item5470,Clothing,367.92
5471,Item5471,Books,311.12
5472,Item5472,Home,23.99
5473,Item5473,Books,352.58
5474,Item5474,Home,12.09
5475,Item5475,Clothing,109.59
5476,Item5476,Sports,359.39
5477,Item5477,Home,180.81
5478,Item5478,Electronics,434.68
5479,Item5479,Electronics,473.61
5480,Item5480,Sports,226.3
5481,Item5481,Electronics,225.27
5482,Item5482,Home,448.61
5483,Item5483,Home,137.51
5484,Item5484,Books,230.94
5485,Item5485,Clothing,332.3
5486,Item5486,Clothing,29.17
5487,Item5487,Electronics,143.97
5488,Item5488,Home,97.01
5489,Item5489,Electronics,291.36
5490,Item5490,Home,85.04
5491,Item5491,Books,387.31
5492,Item5492,Home,364.23
5493,Item5493,Home,393.47
5494,Item5494,Sports,449.53
5495,Item5495,Electronics,174.05
5496,Item5496,Home,458.49
5497,Item5497,Books,331.48
5498,Item5498,Books,430.62
5499,Item5499,Books,394.26
5500,Item5500,Clothing,420.69
5501,Item5501,Home,77.37
5502,Item5502,Sports,258.59
5503,Item5503,Clothing,274.22
5504,Item5504,Clothing,315.5
5505,Item5505,Electronics,119.46
5506,Item5506,Home,371.0
5507,Item5507,Home,167.35
5508,Item5508,Sports,130.81
5509,Item5509,Clothing,295.64
5510,Item5510,Sports,15.06
5511,Item5511,Books,304.87
5512,Item5512,Sports,122.03
5513,Item5513,Electronics,286.82
5514,Item5514,Home,261.63
5515,Item5515,Sports,439.15
5516,Item5516,Electronics,445.28
5517,Item5517,Home,236.04
5518,Item5518,Sports,240.0
5519,Item5519,Sports,24.59
5520,Item5520,Clothing,215.8
5521,Item5521,Books,325.8
5522,Item5522,Electronics,415.93
5523,Item5523,Books,234.44
5524,Item5524,Electronics,439.31
5525,Item5525,Sports,424.78
5526,Item5526,Books,204.43
5527,Item5527,Clothing,223.02
5528,Item5528,Home,16.64
5529,Item5529,Sports,491.78
5530,Item5530,Home,239.81
5531,Item5531,Home,194.63
5532,Item5532,Clothing,156.38
5533,Item5533,Clothing,122.93
5534,Item5534,Electronics,121.84
5535,Item5535,Electronics,99.98
5536,Item5536,Books,197.01
5537,Item5537,Books,243.07
5538,Item5538,Electronics,320.69
5539,Item5539,Home,266.72
5540,Item5540,Sports,257.51
5541,Item5541,Home,475.81
5542,Item5542,Books,210.23
5543,Item5543,Home,104.95
5544,Item5544,Home,78.4
5545,Item5545,Home,253.05
5546,Item5546,Electronics,191.79
5547,Item5547,Electronics,70.35
5548,Item5548,Clothing,449.93
5549,Item5549,Electronics,15.97
5550,Item5550,Home,428.42
5551,Item5551,Home,10.72
5552,Item5552,Home,462.53
5553,Item5553,Sports,329.97
5554,Item5554,Sports,162.28
5555,Item5555,Books,134.36
5556,Item5556,Clothing,322.99
5557,Item5557,Electronics,123.89
5558,Item5558,Home,163.67
